,flops,paras,latency
mobilenet_5x5_ratio_3_128_480_480,25.06752832,0.116258,6.933243408203125
mobilenet_5x5_ratio_4_128_480_480,33.41353792,0.152226,8.906128540039063
mobilenet_5x5_ratio_5_128_480_480,41.75954752,0.188194,10.923206787109375
mobilenet_5x5_ratio_6_128_480_480,50.10555712,0.224162,12.890364990234374
mobilenet_7x7_ratio_2_128_480_480,18.13709632,0.086434,6.66205322265625
mobilenet_7x7_ratio_3_128_480_480,27.19089472,0.125474,9.491742553710937
mobilenet_7x7_ratio_4_128_480_480,36.24469312,0.164514,12.378017578125
mobilenet_7x7_ratio_5_128_480_480,45.29849152,0.203554,15.19605224609375
mobilenet_7x7_ratio_6_128_480_480,54.35228992,0.242594,18.108895263671876
cat_128_480_480,7.5497472,0.032768,1.0485689544677734
sum_128_480_480,0.0,0.0,0.6822560119628907
energy_128_480_480,1.475,0.0,117.443115234375
mmaf_128_480_480,170.002039104,0.754499,32.55967529296875
skip_dep_128_480_480,0.0,0.0,0.0
skip_rgb_128_480_480,0.0,0.0,0.0
head_128_240_240,0.0350208,0.000578,0.06923967838287354
middle_128_240_240,0.9510912,0.016385,0.16272127151489257
tail_128_240_240,0.0664128,0.001153,0.14757951736450195
up_128_240_240,1.8874368,0.032768,0.2874143981933594
down_128_240_240,3.7748736,0.262144,0.38001663208007813
skip_128_240_240,0.0,0.0,0.0
mobilenet_3x3_ratio_2_128_240_240,3.94445632,0.076194,1.0868851470947265
mobilenet_3x3_ratio_3_128_240_240,5.91299392,0.110114,1.4927442932128907
mobilenet_3x3_ratio_4_128_240_240,7.88153152,0.144034,1.9017657470703124
mobilenet_3x3_ratio_5_128_240_240,9.85006912,0.177954,2.301707458496094
mobilenet_3x3_ratio_6_128_240_240,11.81860672,0.211874,2.708467712402344
mobilenet_5x5_ratio_2_128_240_240,4.18038592,0.08029,1.2771743774414062
mobilenet_5x5_ratio_3_128_240_240,6.26688832,0.116258,1.7858041381835938
mobilenet_5x5_ratio_4_128_240_240,8.35339072,0.152226,2.29121337890625
mobilenet_5x5_ratio_5_128_240_240,10.43989312,0.188194,2.789120788574219
mobilenet_5x5_ratio_6_128_240_240,12.52639552,0.224162,3.298017883300781
mobilenet_7x7_ratio_2_128_240_240,4.53428032,0.086434,1.7130316162109376
mobilenet_7x7_ratio_3_128_240_240,6.79772992,0.125474,2.459730529785156
mobilenet_7x7_ratio_4_128_240_240,9.06117952,0.164514,3.1901925659179686
mobilenet_7x7_ratio_5_128_240_240,11.32462912,0.203554,3.9111648559570313
mobilenet_7x7_ratio_6_128_240_240,13.58807872,0.242594,4.661598815917968
cat_128_240_240,1.8874368,0.032768,0.2806700706481934
